library,,Dask,Dask,Dask,Pandas,Pandas,Pandas,Polars,Polars,Polars,Vaex,Vaex,Vaex
version,,2022.1.0,2024.8.0,2025.1.0,1.0.0,2.0.0,2.2.3,0.20.0,1.0.0,1.31.0,4.13.0,4.15.0,4.17.0
dataset,function,,,,,,,,,,,,
Drug Review,groupby,2.738594543650794e-06,1.1142564166666668e-06,4.979053081609196e-06,1.2436087788505746e-05,1.6161037076719575e-06,1.4325271362433865e-06,7.551693041538461e-06,1.855741575e-05,1.8616890434782607e-06,9.627672319999992e-06,2.899366883251232e-05,1.3411328407407408e-05
Drug Review,isna,9.26152692413793e-06,9.00846345862069e-06,8.499554240229886e-06,1.541716382643678e-05,1.0709567757471274e-05,2.186871431724137e-05,2.6206748799999993e-06,3.6135927953846167e-06,1.1318040284900288e-06,4.135782406349205e-05,1.979454549261083e-05,1.9739376766009845e-05
Drug Review,load_csv,2.1658341150246302e-05,1.9761614876847286e-05,3.080899539901478e-05,0.004271126309954024,0.004854299485970438,0.002791058332992614,0.000233771397624338,0.0002697825356524216,0.0003219480870646156,0.00868770128533251,0.007863940364303457,0.013918408644027581
Drug Review,load_json,0.340652352595677,1.903078636861982,1.1341348893082026,3.88638275160254,0.2406897559738629,0.9930940890194763,0.002653317117558465,0.008819727078374301,0.020007071653470463,1.1309111523941595,1.2504910064132744,1.3902293056090582
Drug Review,max,0.0014168995768325105,0.0009884455230160932,0.0008249347485714279,9.538502781609192e-06,3.946783650574713e-06,1.1052623015384614e-06,,,,2.4177301834482757e-05,4.268753093073594e-06,2.3943100984615386e-06
Drug Review,mean,0.0008957970515049257,0.0011338741426678153,0.0008130248516384605,7.356907972413794e-06,8.215588832512316e-06,4.303117266009853e-06,1.3440556714285716e-05,2.5402254079310348e-05,1.786768515402299e-05,4.6194975296442645e-06,4.969151565217393e-06,2.162949489130434e-05
Drug Review,merge,2.8539498095238073e-06,8.141742605911336e-06,2.3741821428571413e-06,0.0015678786790126451,0.0009697921958574712,0.001264568565702299,5.846008148148151e-07,2.1532042753623193e-07,1.7863754298850568e-06,5.366270166666666e-06,1.5579724810344828e-05,6.22906168719212e-06
Drug Review,min,0.0004680921837407426,0.000588740869703702,0.0008178620074431218,1.0083477650574712e-05,1.211959066153846e-06,8.474401375661377e-07,,,,1.8512654393846154e-05,0.00982679963909885,1.0221515028490029e-05
Drug Review,replace,7.592479357471265e-06,9.239709972413795e-06,8.903170391954025e-06,5.273557033846153e-06,2.0900109291954027e-05,2.988363281527093e-05,9.728318911576361e-05,8.25786006896552e-05,3.8809424598461575e-05,4.123198153846155e-06,1.0105423843678163e-05,1.1942129420689653e-05
Drug Review,save_csv,0.8422180846847395,1.4427906970530435,1.4112945295172088,0.15050756924443934,0.0063305166921270185,0.02679391497298962,0.00027008711370689613,0.0003679640304556653,0.0003038202239359601,0.04690557683328078,0.03639395077567817,0.026011665212672442
Drug Review,save_json,0.713560858685748,2.219656437804876,2.0475035906182133,0.0028269037589988507,0.0009160645323954025,0.0020586913257192143,0.0005120788385443352,0.00036805530170935997,0.0004472925623492056,0.010655972558179306,0.010233187267205759,0.006574860172233992
Drug Review,sort,1.0006940769230767e-06,6.2367636275862065e-06,2.0457561846153844e-07,1.6441891794871802e-05,8.142328050574718e-06,1.021965647044335e-05,4.801657018472905e-05,4.21103901231527e-05,2.6158850822660077e-05,2.8380572706896548e-05,0.00011913778345402298,0.00014225922371954026
