library,,Dask,Dask,Dask,Pandas,Pandas,Pandas,Polars,Polars,Polars,Vaex,Vaex,Vaex
version,,2022.1.0,2024.8.0,2025.1.0,1.0.0,2.0.0,2.2.3,0.20.0,1.0.0,1.31.0,4.13.0,4.15.0,4.17.0
dataset,function,,,,,,,,,,,,
Water Potability,concat_dataframes,2.0293721470655492e-08,2.1136629847578873e-08,2.0476824903454337e-08,3.5322024563480454e-08,2.3742970485214757e-08,7.011056175962901e-09,2.2067285562085108e-08,1.1605637426072572e-08,2.1459703702926945e-09,1.010469112280986e-08,2.1271396367345745e-09,1.3650135953483735e-09
Water Potability,count,1.2623242070532217e-07,1.9554433200247078e-07,3.1490626929132356e-07,2.4649920169917923e-08,1.906116617699422e-08,7.529802508639156e-09,7.834414645914942e-09,2.588849257938202e-10,2.9242457142036076e-09,2.9766846304716802e-08,5.506381508612285e-08,5.0891780318109006e-08
Water Potability,drop,4.168493389435916e-09,2.5963726494443398e-08,2.1032213265681865e-09,3.1856434932776726e-08,2.5210951478611306e-08,1.241606457532936e-08,3.871942381915641e-10,2.385216172721132e-09,1.4847247767506392e-08,1.170538628988516e-09,3.5617407699988594e-09,2.4603495300356365e-09
Water Potability,dropna,2.7749594740573423e-08,2.943923694450536e-08,9.52251942484566e-10,2.188901241980254e-08,1.8614646962321835e-08,2.079425770583082e-10,2.3260581253135827e-08,7.914443647186895e-09,3.3369679805706095e-09,1.3275439134411527e-08,4.944403491257989e-09,1.619404293319021e-08
Water Potability,fillna,3.243737290009313e-08,2.6150892206233745e-08,2.5011517360927566e-09,3.5873487267337335e-08,1.0158226758664189e-09,2.5073413430967623e-09,2.4900523547848442e-08,6.828329941995721e-09,5.424898480062436e-09,1.6884662185334746e-08,9.122940236052173e-09,1.9482529558865756e-08
Water Potability,groupby,2.4658313198717455e-08,3.0238063194089056e-08,1.8624655569809562e-09,3.956511293303181e-08,2.6128745487548786e-08,8.37186200022542e-09,3.3752458289857857e-09,1.0791145279234022e-08,1.3219746999608982e-08,6.270442678435412e-08,9.110254432397195e-08,7.480101421979988e-08
Water Potability,isna,3.061513989346219e-08,3.125731691868142e-08,1.4209263099476067e-09,3.200741248135882e-08,8.310606695571396e-10,4.03544591930655e-09,1.6014409450425494e-08,3.246212914885797e-09,1.1404999429193991e-08,1.0369012490967428e-09,2.1708197332023656e-09,6.223845995614438e-09
Water Potability,load_csv,1.296934634900621e-09,1.589497018854585e-10,6.384004287441161e-09,9.598066676737053e-08,4.029067446283506e-08,2.667477785745981e-08,4.690929245042397e-09,2.010757410831689e-09,1.1672493224853532e-08,3.271625086660957e-07,1.0288245172668394e-07,6.276705492336674e-08
Water Potability,load_json,2.1567586043539548e-07,1.1175515736024267e-07,1.0177332490058313e-07,6.797396382153517e-08,8.918181005708198e-08,1.7542992430628046e-07,5.0151448270659426e-08,6.464299326804968e-08,2.6256003313498016e-08,3.386438554384785e-07,4.1895166702662917e-07,4.6653343640965394e-07
Water Potability,max,1.0341285208899589e-07,1.1083685045867836e-07,1.2764044061901213e-07,3.717953943081825e-08,2.223378849510749e-08,1.9551887244862877e-08,2.480053164314031e-09,4.347527132826644e-09,1.6718627585789695e-08,5.320897003001586e-09,2.269169406322502e-09,3.764119029824927e-08
Water Potability,mean,1.26502329032358e-07,3.391059960486235e-07,3.2272241357019805e-07,3.441963228355086e-08,2.4736412135999262e-08,2.0201812681444168e-08,1.8030300396662127e-08,2.3590611893580657e-09,2.902470791574047e-09,3.0706244160685143e-08,3.182328420299205e-08,6.192138064379113e-08
Water Potability,merge,2.0505852149305013e-08,1.6925875050739635e-08,2.0006117292634162e-08,1.6376953354688078e-07,1.8191822231431207e-08,2.252874995033421e-09,1.899227195333705e-08,4.3148418171798905e-10,2.2833957630678147e-09,1.5765016790645005e-08,1.899133947858653e-08,1.4392153231557186e-09
Water Potability,min,7.951722874243923e-08,1.3012177674489018e-07,1.1245302544997615e-07,3.4555434543409276e-08,2.2087066651825052e-08,1.3713807322936982e-09,,,,6.711051128150186e-09,5.514348758615426e-09,3.2517068726753085e-08
Water Potability,replace,3.233584898591345e-08,2.585452140094142e-08,5.115524951783866e-10,3.898937377706035e-08,2.2704748830459315e-08,1.9731753869648798e-08,,,,2.074683355868487e-09,1.901126941594018e-08,2.2800069690226e-08
Water Potability,save_csv,3.625357982353509e-07,2.0155296266076585e-07,3.841943946444111e-07,1.3069030029118162e-07,6.590930551143207e-08,3.923504345166668e-08,3.044399330114688e-08,4.569969448688496e-08,4.9018335787350245e-08,9.699791236226901e-08,6.264657369497018e-08,1.572447260610676e-07
Water Potability,save_json,5.4344669989266036e-08,1.201677604795211e-05,1.0195420153043726e-05,3.5785702538169164e-08,2.3640670223305377e-08,3.0716715097390844e-09,1.952009921133472e-08,1.619777891789113e-08,2.374798368273497e-08,7.132098975772155e-08,5.276435367914331e-08,1.0804965789898016e-08
Water Potability,sort,2.9148633590092826e-08,2.787822205422499e-08,1.9531639161699493e-08,3.316596715490046e-08,2.5738900972255923e-08,1.7450571868751528e-08,2.637534845153977e-08,8.008532509289553e-09,4.862318405685195e-09,4.216587588718855e-09,3.1348262518995517e-09,1.0767109569599005e-08
Water Potability,sum,1.5146137050497002e-07,1.2043442595689644e-07,9.732846811297538e-08,3.1621252987704205e-08,2.4171162000227095e-08,6.548137175225327e-10,1.8184223022375187e-08,1.8956034165863344e-10,1.124873541322605e-09,8.91835583161187e-09,3.1855984161652224e-09,3.011989844838332e-08
Water Potability,unique,1.7637237283788003e-07,1.3039297669627925e-07,1.6313952160492756e-07,3.599028396276685e-08,2.1599924787226876e-08,8.26553367425371e-09,1.7603596312443416e-08,2.2853541500244654e-09,2.5979608310921094e-09,8.9094843739664e-09,1.7887840901449887e-08,1.990056466414645e-08
