library,,Dask,Dask,Dask,Pandas,Pandas,Pandas,Polars,Polars,Polars,Vaex,Vaex,Vaex
version,,2022.1.0,2024.8.0,2025.1.0,1.0.0,2.0.0,2.2.3,0.20.0,1.0.0,1.31.0,4.13.0,4.15.0,4.17.0
dataset,function,,,,,,,,,,,,
Drug Review,save_csv,0.00543400080845584,0.005673570508940253,0.010099782139714516,0.00048635944941954174,6.255544689731733e-05,2.0887542297162652e-05,1.1781691798738603e-05,1.813868251252412e-05,1.475123951282754e-05,0.00015773917130964347,9.313006534645432e-05,0.00011503731503742817
Drug Review,save_json,0.005486678804644765,0.005926615711002859,0.010555133773263186,1.2179517637053948e-05,5.24939088442233e-06,5.715010179667156e-06,0.00022033934355591975,0.0001964429474752966,0.00022144806598746483,8.581147806864275e-05,2.9622544782577264e-05,3.0178904176634516e-05
Drug Review,sort,1.9479695318862375e-08,1.0447541004480172e-08,2.1215719139089764e-08,2.6395600831091584e-07,8.53041343759081e-08,1.297705095525129e-07,3.899977266049402e-06,2.0730707816888316e-06,1.8480066193331263e-06,1.9762889950988196e-06,3.733259152262523e-06,3.5143202917398473e-06
Drug Review,sum,1.0438200449201846e-05,2.573713014922346e-05,3.813101213261518e-05,3.3015192394517946e-08,2.7965255208854424e-08,2.910289639522068e-08,1.5447161221627672e-06,1.7168499728844134e-06,1.4958965867589915e-06,6.691428119399474e-07,6.337469935767813e-07,1.0288102559136892e-06
Drug Review,unique,4.639484162536917e-05,1.8040781193166236e-05,3.671393056594819e-05,4.5658024667307933e-08,2.676553009777806e-08,2.960245341319769e-08,1.5221523077035152e-06,1.4525770889095882e-06,1.5099306861445454e-06,0.00015705273134779098,6.587828426416254e-05,5.4912325943708485e-05
Student Exam,concat_dataframes,1.6482807467681668e-06,1.796881572291823e-06,1.936899159043869e-06,9.774836541311502e-08,8.323114270335382e-09,9.497310152618713e-09,1.4584896788797129e-06,1.3803271669410473e-06,1.3027314076058383e-06,2.0651412660822176e-06,2.8106467094199273e-06,1.6024609995687098e-06
Student Exam,count,1.9432293942080156e-06,1.8900388032233922e-06,1.8303750844149622e-06,1.5894635186574998e-08,1.0804344988538802e-08,2.1114795609019252e-08,1.8007165899899513e-08,1.745619244146682e-08,1.7299206011485073e-08,3.4679980636799134e-07,1.4022373208937813e-07,1.6127645141813907e-07
Student Exam,drop,1.6668637157892027e-06,1.483039028863499e-06,1.4783914497164202e-06,1.6743188725427157e-06,1.4845041973211718e-08,1.7893293243002285e-08,1.4560708986936004e-06,1.4879862929178475e-06,1.283277443211915e-06,1.6567909808836252e-08,2.1229913332802475e-08,1.2524918114147354e-08
Student Exam,dropna,2.6017735190806976e-08,1.8975233628558994e-08,4.1145616099416844e-09,2.3070601568748603e-06,1.5437676914832164e-06,1.6896338831622918e-06,4.1321971248807925e-06,3.6576206613303486e-06,3.7333065367404774e-06,2.1093642174193747e-06,1.8551347066336405e-06,1.877287145989308e-06
Student Exam,fillna,1.632221789671753e-06,1.575477805762154e-06,1.5963845966659935e-06,4.0798092685557315e-08,3.607781622874977e-08,3.9368637510633687e-08,4.4447465180335895e-06,4.087563163283322e-06,4.0798023977542435e-06,1.3805210648802831e-05,5.562939919797623e-08,5.531793156467905e-08
Student Exam,groupby,2.8437790564272374e-08,2.5336231732290278e-08,2.082313535904119e-09,2.4142403309198033e-08,2.3053214669023332e-08,2.8882401753521422e-08,3.0740743921279606e-06,2.9835356025191288e-06,3.2559505063216354e-06,2.162268283009534e-06,9.503314473038064e-06,0.00017601700324356548
Student Exam,isna,3.0214062726581734e-08,1.924014669781884e-08,2.5342981659597795e-09,1.8289175313421003e-08,1.3767140475905566e-08,2.8194240427893633e-08,9.078492174903543e-06,1.1482195076164418e-05,7.339021665537618e-06,2.4734467719238032e-05,2.42804656477085e-06,9.775885073709222e-08
Student Exam,load_csv,1.8084083651122743e-05,1.760667970915021e-05,1.7965620414587548e-05,8.390531247223668e-07,3.048969113311665e-06,2.831845127186433e-06,0.00021288473403937967,0.00018217880255461152,0.0002088309239956415,1.2274199710402812e-05,8.1869043036011e-06,1.0387207024403585e-05
Student Exam,load_json,6.0757179323246886e-05,6.0718301658745066e-05,6.029101040016491e-05,2.3546269127611562e-05,3.78365748454355e-05,3.97848670042977e-05,3.576840169715846e-05,4.246573603581823e-05,4.002330884085149e-05,0.0003078537969350302,8.144118672542632e-05,7.315449480679762e-05
Student Exam,max,5.991327545753578e-06,3.7086596181644155e-06,3.717939272252706e-06,2.5576906963757434e-08,2.7472863989873e-08,2.986491424429592e-08,1.1055208716796854e-08,1.3588382496410652e-06,1.2007115083309784e-06,3.0231312116849354e-07,1.630829548707103e-07,1.5089121576636387e-07
Student Exam,mean,3.004892299674754e-07,7.224352211830812e-08,1.2580608728873938e-07,1.4855998836213281e-08,1.7067874087691563e-06,1.5296334054412168e-06,1.6216894599129724e-06,1.4424371209148514e-06,1.2496356449686768e-06,1.687933674256842e-05,1.9515037003014422e-06,1.6268322682683682e-06
